"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CREM",750.445266748608,-0.0410284538287488,0.12528779047535,-0.327473680181318,0.743309646688617,0.824088365018628
"SETP14",113.710852081259,0.0870745425621052,0.266751928710827,0.326425165819508,0.744102699797557,0.824900351719816
"ARHGEF10L",1594.41927394669,-0.0393794203725074,0.121051540501378,-0.32531118736204,0.744945564668054,0.825700116873492
"TRPV2",160.597692961746,-0.0850635541397664,0.26144967232148,-0.325353454775693,0.744913578469516,0.825700116873492
"TNFRSF1B",53.941767395626,-0.122590437262191,0.378339403834697,-0.324022388415438,0.745921084352199,0.826714003757583
"COLQ",74.0880168842328,0.127422690328617,0.39352808104574,0.323795674224851,0.746092731390769,0.826836855527917
"MFSD3",2053.88790974018,-0.028791705003603,0.0889489861007089,-0.323687838004187,0.746174379436577,0.826859956482889
"AP4M1",618.683126982347,-0.0505648629349128,0.15633353623544,-0.323442200263171,0.746360374352093,0.826998674392089
"DND1P1",53.8994531969804,0.122674337105969,0.380497481049289,0.322405122808364,0.747145803817832,0.827801514267451
"MTERF2",170.901899597728,-0.073675717043014,0.229037214614949,-0.321675746742186,0.747698353345096,0.828278747730528
"LINC01273",124.442415026524,-0.0875350598476898,0.272074639013889,-0.321731787148383,0.747655894512564,0.828278747730528
"MYL2",87.1024413818747,0.109565206512812,0.340976024999882,0.321328182862269,0.747961701084361,0.828502987134172
"RPL34",20243.2889713941,0.0231843610769842,0.0722662109628591,0.320818827610869,0.748347690617456,0.828863026934907
"BEX2",2042.10488557775,0.0285357648457281,0.0889943236568944,0.320647021890338,0.748477899265443,0.828939730605974
"PPP2R1B",2022.30020216848,0.030810322915724,0.0961375594176403,0.320481642163163,0.748603244537687,0.829011036031597
"ADAM32",51.8294108815448,0.122706266862756,0.383468628151782,0.319990366497953,0.748975633347315,0.829288360030136
"KIRREL2",73.3637565546718,0.10559429814546,0.329910755206983,0.32006928079447,0.748915812063607,0.829288360030136
"EVL",626.552327984055,-0.0463905285017314,0.145199974992082,-0.319494052972537,0.749351900322765,0.829637425098859
"SLC22A18",1382.78867924374,0.0377782597895936,0.118479605483304,0.318858757467059,0.749833619872183,0.830091496982612
"ENSG00000287787",107.068833256585,-0.0997300759759731,0.31283727669065,-0.31879217537938,0.749884112098785,0.830091496982612
"SGO1",636.319397441827,-0.0393352039119795,0.123479623587364,-0.318556234374567,0.750063045524811,0.830156099909761
"LINC01232",113.358174492552,-0.105161588016797,0.330121458731025,-0.318554232799752,0.750064563540792,0.830156099909761
"PIGBOS1",382.072908436462,0.0512549202985503,0.161015696756895,0.318322507251801,0.750240313242953,0.830283041975172
"MAP3K14-AS1",265.318668706149,-0.0559809800374616,0.175919858959136,-0.318218650064205,0.750319086796495,0.830302649633455
"SNRPE",7181.32054167817,0.0264565485597646,0.0833978563977,0.317232956607434,0.751066844633622,0.830859677879495
"ZNF169",159.145170961481,-0.075984100136724,0.239411803542351,-0.317378253755491,0.750956605917009,0.830859677879495
"SERPINA5",377.7913173732,0.0471658405999597,0.14867621371466,0.317238645116968,0.751062528596537,0.830859677879495
"PSMC3IP",563.854710871554,-0.0483585175927018,0.152346693639784,-0.317424135945103,0.750921795596682,0.830859677879495
"IL18BP",179.740052001972,-0.0720140746033015,0.227164961843172,-0.317012245281989,0.751234310726715,0.830977337853635
"LIMD1",1614.27370056183,-0.0291317502815099,0.0919583087634664,-0.316793019284881,0.751400661417385,0.831041840652937
"AFG3L2",4042.41166992186,0.0242731792244885,0.0766455780709387,0.316693798069116,0.751475955181202,0.831041840652937
"BRSK1",823.676889604702,-0.0349566550298173,0.110362009483541,-0.316745365487663,0.751436823083236,0.831041840652937
"LRCH4",649.285489968117,-0.0481968053237499,0.152501411651417,-0.316041699560897,0.751970857294404,0.831521522877427
"WDR33",5651.91360322288,0.0224982616245347,0.071250991948195,0.315760679386648,0.752184165549145,0.831622151813237
"SLC22A23",1132.5060018144,-0.0317373685100268,0.100485892987811,-0.315839045326259,0.752124680009025,0.831622151813237
"GEMIN8P4",75.5028503933286,0.115244364384397,0.365352820166007,0.315433077352553,0.752432855640822,0.83167679615461
"PRR15",544.302857199942,0.053040906061846,0.168184504283307,0.31537332340974,0.752478218978331,0.83167679615461
"ENSG00000273162",87.8906603494604,-0.099125255924402,0.31417257339421,-0.315512123968963,0.752372847218415,0.83167679615461
"PLIN5",140.626807075476,0.0838630906960494,0.26571952691845,0.315607556842396,0.752300401125092,0.83167679615461
"ARNT2",380.768596583877,0.0535231624732955,0.170013924770502,0.314816345458439,0.752901100442309,0.832018989520942
"PABPC1L",373.349706281099,0.0577790422303827,0.183539515589117,0.314804373570052,0.752910190826143,0.832018989520942
"ZNF443",111.830833254667,0.0834383371450128,0.265158709286988,0.314673190895289,0.753009801488622,0.832061452055235
"SLC35D2",592.772709990997,-0.0417732052131309,0.132865884830146,-0.31440128718168,0.753216278651883,0.832127507750082
"INTS14",2978.1034757043,-0.0251398829512369,0.0799434266944211,-0.314470920133717,0.75316339937506,0.832127507750082
"DNAAF3",406.148930706516,-0.0463239248078989,0.147362883009009,-0.314352731583481,0.753253152467351,0.832127507750082
"DHRS3",4469.67713850145,-0.0234456825118043,0.0746102694753003,-0.31424202963864,0.753337223211219,0.832152781938864
"GLG1",32263.8856369918,-0.0191510134922855,0.0609890185642925,-0.314007569610211,0.753515289620991,0.83224259884988
"TFE3",2041.26106020612,-0.034893079166109,0.111133725653022,-0.313973809130191,0.753540930924228,0.83224259884988
"PPIL1",1974.80372255142,0.0340146168333864,0.108542215929599,0.31337684183128,0.753994376324167,0.83267577745918
"CLK4",366.643819162793,-0.0509760436705376,0.162875439039166,-0.312975633227791,0.754299174690401,0.832877109176256
"ZSWIM7",1250.07288773923,-0.0310900573649881,0.0993239080567079,-0.313016855390322,0.75426785642896,0.832877109176256
"VPS39",2793.53579795444,-0.0234420961176896,0.0749247534843338,-0.312875185136127,0.754375491145969,0.832893748810102
"TRAIP",1018.08950155073,0.0338318748005862,0.108365976476606,0.312200156364482,0.754888413279432,0.833255394359227
"PPP2R5B",1783.00819519063,-0.0329347516473429,0.10557352998535,-0.311960314786414,0.755070683483253,0.833255394359227
"FAM124A",335.151908562366,0.0596401609234575,0.191068483460538,0.312140232880298,0.75493395150141,0.833255394359227
"PKD1P4",220.056798145175,-0.0749253265626277,0.240056192884507,-0.312115782818712,0.754952532313412,0.833255394359227
"TVP23C",95.8247949806381,0.0903067263470819,0.289117887301377,0.312352608792226,0.754772562500429,0.833255394359227
"LINC01775",82.1971270859962,-0.101779237537362,0.326206078538997,-0.312009015874899,0.755033671460015,0.833255394359227
"GFI1",629.399158480917,0.0374140168456745,0.120044862376224,0.311666956045298,0.755293643175975,0.833366186900615
"ZNF441",76.0985484441735,0.112477874351127,0.360860303193237,0.31169367579591,0.75527333467932,0.833366186900615
"AMMECR1L",2151.73137792383,-0.0317159505471085,0.101857677339121,-0.311375159689875,0.755515435641671,0.83354327513314
"HIKESHI",1693.76980542852,0.029956211884723,0.0962355343916366,0.311280153158544,0.755587653822937,0.833555326059716
"YBX1",91236.5430005372,-0.0177905558099554,0.0572298465195507,-0.310861497835363,0.755905915546771,0.833607724266507
"ENSG00000258634",374.995637581909,0.0563058514145015,0.181066876278651,0.31096715518442,0.755825590933554,0.833607724266507
"EPHB3",985.439083148759,-0.0413367977071034,0.132995075449234,-0.310814498713391,0.755941646860399,0.833607724266507
"PDGFA",2049.89709404131,-0.0330482280855933,0.10628857631933,-0.310929257216733,0.755854402062707,0.833607724266507
"GLCCI1",250.929491711341,0.0559267876062733,0.179868736133102,0.310931120152464,0.755852985797247,0.833607724266507
"SON",15710.8681285538,-0.0233741756165163,0.0752532707893783,-0.310606773251582,0.756099577415037,0.833714274975034
"NSUN4",1980.56768281624,-0.0295947086326324,0.0953944922073681,-0.310234982626666,0.756382269690732,0.833958365941646
"ERCC6L2-AS1",112.957293646316,-0.096011301444374,0.30963174837968,-0.310082224923014,0.756498428987443,0.834018819278496
"REEP5",6550.51788329035,-0.0241141669449004,0.077817488867326,-0.309881072955381,0.756651396416195,0.83407856270567
"KCNH2",2179.80154517888,-0.0271929640420293,0.0877667795414575,-0.309832082071377,0.756688653322732,0.83407856270567
"SLC45A4",1709.54959183252,0.02861570382277,0.0923775556835324,0.309769008402884,0.756736620829661,0.83407856270567
"PGAP3",381.336502811656,-0.0479373026207652,0.154840521567828,-0.309591456650875,0.756871653918376,0.834159787797714
"PIK3C2B",1959.46539310321,-0.0312636472654038,0.101132338312189,-0.309136007207654,0.757218069930131,0.834406331170881
"ZNF516-AS1",182.182111233594,0.0734937813229932,0.237730851401513,0.309147007591652,0.757209702434829,0.834406331170881
"OSBPL2",2307.2301658521,0.024968633471005,0.0808903693153804,0.308672511725787,0.757570655856606,0.834727219980067
"LAMB2P1",57.3708319755137,0.121202436489998,0.392938610877522,0.308451328362273,0.757738930171228,0.834844989986108
"LINC01301",56.7413299505503,-0.1099839298402,0.357052906435405,-0.308032585249652,0.758057537603244,0.835128358219905
"LINC02273",58.3815804844824,-0.121513014486005,0.395106502182268,-0.307544962724884,0.758428604835573,0.835373544528173
"PDIA3",28340.5794193643,-0.0192857086641145,0.0627181700261806,-0.307497949255599,0.758464383725961,0.835373544528173
"DUXAP8",269.92055370095,-0.0668387202332632,0.217330768574356,-0.307543753108274,0.758429525389532,0.835373544528173
"LINC01123",176.999984896345,0.0777072832846036,0.252966444021074,0.307184154741606,0.758703205543403,0.835433594508885
"ZNF740",3292.57180737746,0.0257628677621545,0.0838473946385432,0.307259013511575,0.758646230156405,0.835433594508885
"ZNF333",452.99212690025,-0.0457942911531051,0.149046109456869,-0.307249154774865,0.758653733615665,0.835433594508885
"SLC25A25-AS1",127.737771406377,0.0819464150044866,0.26685480058874,0.307082408949342,0.758780646879052,0.835451219893792
"CENPBD2P",1729.13988167328,-0.0328787860545494,0.107126952270306,-0.306914229871756,0.758908657599247,0.835524517057331
"LYRM4-AS1",77.7477193638921,-0.097713080603706,0.31878778419952,-0.306514507289119,0.759212935841225,0.83579184930825
"SPEN-AS1",150.184495595133,-0.0780496023550683,0.254920998693679,-0.306171726750746,0.75947389815437,0.836011457099019
"ENSG00000291156",433.846432044322,0.0426400374630024,0.139340309020972,0.306013656511877,0.759594247865325,0.836076258739017
"ENSG00000272572",55.0621492823106,0.132285155567603,0.432686782228022,0.305729597022655,0.759810536460264,0.836178966199169
"DDN-AS1",59.5777450531884,0.111136279089853,0.363490041093127,0.305747796433794,0.759796678500073,0.836178966199169
"FAM78A",557.488097041419,-0.0416273477230914,0.136213439428503,-0.305603822190696,0.759906309942034,0.836216694360068
"NHSL1-AS1",78.3643463865438,0.0976050440614717,0.319957180864162,0.305056582252204,0.760323058357916,0.836539908625348
"POU2F2",56.628862906981,-0.142094010940081,0.465687917652435,-0.305127115292977,0.760269340290679,0.836539908625348
"LINC02894",99.4877019775498,-0.0889855405686311,0.29185803781635,-0.304893232457846,0.76044747023845,0.836541429200185
"ZNF438",278.918517232285,0.0564681330585887,0.185198648980069,0.304905750498567,0.760437935920942,0.836541429200185
"ZDHHC11B",112.041975234118,0.0910013365586798,0.298706527664519,0.304651315356873,0.760631732612011,0.836676448417919
"ZNF329",292.665684588253,0.0561690003618072,0.184638975195866,0.304209879318398,0.76096799870233,0.836978632671707
"FAM81A",553.324225068489,-0.0499564747732409,0.164449382163124,-0.303780252112391,0.761295312720484,0.837270922578719
"FTO",2860.27574964773,0.0226451715473186,0.0745870212644469,0.303607399295791,0.761427013712041,0.837348047830345
"ANXA9",163.658797991495,0.0741963019386301,0.244489777072144,0.303474046347288,0.761528623464862,0.837392071682595
"GJC2",95.4424345773027,-0.105535669322585,0.348367407594126,-0.302943579169558,0.761932859490942,0.837701104068018
"LIPT2",93.7734637482692,-0.0857880639638356,0.283134746475125,-0.302993768980497,0.761894610175037,0.837701104068018
"TMSB15A",594.406935954749,0.0419867175262367,0.138886493274024,0.302309580553644,0.762416075597926,0.838164608897025
"LINC01569",283.909296693605,-0.0636540260428841,0.210779863773572,-0.301992917650159,0.762657461949158,0.838362203948476
"GDPGP1",309.605878985175,0.0538577708816303,0.17842821421465,0.301845597226228,0.762769769488669,0.838417886782768
"ENSG00000243276",147.054719709217,0.0775983464789958,0.257236467043262,0.301661531006586,0.762910096658213,0.838504356619659
"KCNQ4",351.312966677499,-0.0653054026198681,0.216584173685033,-0.301524351981684,0.763014683350563,0.838551533771158
"MBOAT1",576.933058914078,-0.0409030770015848,0.135810202804221,-0.301178233718929,0.763278586679679,0.838773777798541
"HOXA-AS2",75.5375347352706,0.097058273777147,0.322930981204867,0.300554234267084,0.763754434394946,0.839228874704014
"ANKRD63",92.3763310124282,0.0926817157812437,0.308486269576409,0.300440327242141,0.763841306926,0.839256518775686
"LINC01315",493.135309501023,-0.0439527119058653,0.146343484984401,-0.300339382450474,0.763918296142359,0.839273300148646
"SCNN1A",9189.29491919982,-0.0227078679337592,0.0757578725894455,-0.299742682279634,0.764373438882405,0.839705500877439
"ENSG00000290948",325.701700991117,0.0529559161340166,0.176861029989892,0.299421054694994,0.76461879931974,0.839907193210755
"TTPA",70.2208678679342,0.107490971763592,0.359381039732841,0.299100285990322,0.764863528077551,0.840108159141153
"TMPO-AS1",152.313493608575,-0.0751178769906603,0.252158234541326,-0.297899757774317,0.765779672831072,0.841046500632349
"SEC31A",4483.08479611514,-0.0205812418210371,0.069208901135293,-0.297378537780912,0.766177527311253,0.841399358298046
"MIR497HG",106.99964729701,0.0876398041480211,0.294769147484128,0.297316747346295,0.766224696901464,0.841399358298046
"S100A14",17843.568150298,0.0214042133483393,0.0721079856191192,0.296835546917067,0.766592065388446,0.841734799936817
"SMIM45",59.9946758490169,-0.114387723739782,0.386260735485308,-0.296141215586054,0.767122239368913,0.842248936959297
"GPN1",2184.35035240599,0.0306824573520019,0.104012252780345,0.294988874212712,0.768002378833466,0.843147198656358
"TRNP1",6726.34235670745,0.0204617518134016,0.0694545005625115,0.294606564696054,0.768294446738775,0.843399756312609
"LRCH3",2199.31122803728,-0.023747339913936,0.0806715429074201,-0.294370716836157,0.768474640694244,0.843529472822748
"HSPA5",50252.0441797269,-0.0196015296651037,0.0666578411107833,-0.294061873869071,0.768710623744168,0.84372040131533
"ENY2",4092.34287928197,0.0264502955102118,0.0899770049007785,0.293967281300147,0.768782905031901,0.843731637925012
"TRAF3IP2-AS1",86.2479087745357,-0.0869223337504795,0.296125447761889,-0.29353213108646,0.769115443479571,0.844028479331721
"CTNNBIP1",2173.94449270755,0.0280481413537502,0.0956967956220396,0.293093840514034,0.769450424704078,0.844228654645272
"ACTRT3",56.339834516706,0.127848085612339,0.436042216653042,0.293201164313104,0.769368394186614,0.844228654645272
"LRRC56",226.936354023181,0.0597903153331206,0.204027837102125,0.293049792529991,0.769484092530932,0.844228654645272
"LINC02724",76.0516305656722,0.0982008150687071,0.336139353906866,0.292143166003454,0.770177163819662,0.844920881799257
"OCIAD2",3912.76409572061,0.0222827528349766,0.0763223689068593,0.291955728761112,0.770320473271066,0.845009931113433
"NSD1",5584.88291555383,0.0220230256374294,0.0755418933026066,0.29153393798603,0.770642991775965,0.845295535179976
"ENSG00000289519",109.981916795616,0.083887014972734,0.287857110366462,0.291418943467959,0.770730928177853,0.845323807749868
"APH1B",392.831727305271,0.0456662685847656,0.156887521456999,0.291076486903913,0.770992822443595,0.845416523225584
"IL11",230.198809593651,-0.0628935258884907,0.216062986176386,-0.291088848680203,0.770983368298856,0.845416523225584
"CBFA2T2",1161.57827206247,-0.0295613431001588,0.101562848718386,-0.291064532682877,0.771001964927104,0.845416523225584
"AIRIM",1589.22044887389,-0.0275264707042266,0.0946891387020358,-0.290703570457493,0.771278040651183,0.845651058196843
"TTLL3",238.975382909441,0.0664762567251495,0.229252604640883,0.289969472012248,0.77183959250588,0.84619853422182
"OSBPL7",690.483810719178,0.0430283483017693,0.148594840370257,0.289568252804435,0.772146557456972,0.846466830701924
"ATP6V0A2",1050.52130177416,-0.0364373405218239,0.126026977986785,-0.289123337747928,0.772486994946665,0.846771775292576
"HSF4",60.3199698837739,-0.104433345776925,0.361479747688385,-0.288905108639591,0.772653994226748,0.846886569476066
"RTL6",2929.50692455482,-0.023541710885722,0.0815194438385245,-0.28878645114844,0.772744800994902,0.846917839194848
"PDE4DIPP2",70.7808130393472,-0.110385462970147,0.383013443987073,-0.288202580622399,0.773191673507737,0.847312318967044
"HLA-DPB1",75.1775014464923,0.0926579677102326,0.321557821507029,0.288153363136922,0.77322934615641,0.847312318967044
"SGMS1-AS1",86.3602690125065,-0.0983634591109166,0.341465361692954,-0.288062773404716,0.773298687851992,0.847320027080754
"PPP1R7",3680.36955013773,0.0217444065190673,0.0755270826664696,0.287902110757957,0.773421671143874,0.847345044426232
"TFEB",602.905918872565,-0.0403966311108425,0.140329351179553,-0.287870148128558,0.773446138426562,0.847345044426232
"PCK2",2121.08975026654,0.0360230640698798,0.125242844706539,0.28762572547986,0.773633250563729,0.847481760465293
"LBX2-AS1",70.2975835446797,-0.0944861677947215,0.329439571368023,-0.286808798962312,0.774258725270953,0.847994713517806
"SLC35G2",213.720076875429,-0.0616068253513095,0.214788868758321,-0.286825037570402,0.774246290852648,0.847994713517806
"STS",58.816982834291,-0.118713214432578,0.413966911141801,-0.286769814778537,0.774288576935848,0.847994713517806
"GALM",1092.74821568871,0.0335808059616574,0.117204128147778,0.286515556169802,0.774483280559565,0.848139646668507
"ENSG00000225507",83.2519968112702,0.0948017905314753,0.331335690554507,0.286120068661543,0.77478616122926,0.848403012042573
"MFSD9",796.661413790169,-0.0325975630035334,0.114077537683538,-0.285749181350338,0.775070233196061,0.848477446005441
"TFCP2L1",2164.63315180151,-0.0242484200999176,0.0848720860564719,-0.285705480171458,0.775103707017103,0.848477446005441
"ENSG00000293076",126.918729436533,-0.0770466060476141,0.269643310086819,-0.285735277551692,0.775080883052618,0.848477446005441
"RPS27L",4161.86755961109,-0.0230500585262592,0.0806115919328538,-0.285939751015697,0.774924267309359,0.848477446005441
"LDHD",361.968381337939,-0.0517704158436422,0.181330950075868,-0.28550236913214,0.775259289599336,0.84857944939322
"ENSG00000226824",89.5651221081614,-0.0853729169906215,0.29915752646758,-0.285377800781735,0.775354713128999,0.848615593065695
"ZNF561-AS1",190.796512438577,0.0605761330285041,0.212361735809977,0.285249754610727,0.775452804321403,0.848654650407755
"CKMT1B",581.056318122181,0.229620156046393,0.805732202362252,0.284983218212194,0.77565699898116,0.848809811631512
"AKR1E2",180.060151246249,0.0657199388843656,0.230826690415136,0.284715510005234,0.775862106981606,0.848965947283784
"C15orf61",358.798885185522,-0.0456468890050657,0.160530643277329,-0.284350003670061,0.776142169486303,0.849204068134543
"ENSG00000272338",68.3729567304698,0.105368441586751,0.371369677389069,0.283729254169452,0.776617874050024,0.849656192212894
"NOS1AP",335.016963385954,-0.0496655061988462,0.175401206892053,-0.283153731259169,0.777058994572405,0.850070410038624
"ZDHHC8",2265.49998254257,-0.0243205134017095,0.085952720367523,-0.282952224172988,0.777213460524864,0.850170998204442
"SAMD14",159.153757926175,0.0686766426175776,0.242811458540898,0.282839380934776,0.777299964746036,0.850197234825171
"TGOLN2",5825.44728322349,-0.0201506165560115,0.0712777086717889,-0.282705728502002,0.777402424608156,0.850240917825825
"DPH5",2077.00955746444,0.0226257375521915,0.0801324860069967,0.282354119778787,0.777671991357773,0.850467343021661
"SETD5",7119.67031360601,-0.0178251654238257,0.0632958527663044,-0.281616640661092,0.778237479044956,0.850948900661925
"PSMG3-AS1",155.990206135806,-0.0665762855926278,0.23636169693638,-0.281671211772303,0.778195630725462,0.850948900661925
"NARF-AS2",207.104775959605,-0.0586079334283037,0.2096160112989,-0.279596644670107,0.7797869816408,0.85257462319772
"FXN",481.866649046926,-0.0372853232151098,0.133573632457442,-0.279136851556308,0.780139803183718,0.852891806696309
"MCUB",1276.85745103045,0.0285190017346905,0.102251946794852,0.278909132086338,0.780314560143414,0.852988395807093
"STAG3L5P",104.793579010844,0.0769380584835067,0.275903817367513,0.278858260163261,0.780353601899848,0.852988395807093
"LINC02492",92.4599988299367,0.0885439271778338,0.318048914632952,0.278397199625784,0.780707468952589,0.853306612303991
"NHSL1",1177.46071375048,-0.0286249329437392,0.103050728990064,-0.277775162041787,0.781184958937571,0.853759885605724
"KLRK1-AS1",75.3362936499823,0.089073522116606,0.320986246262516,0.277499497731619,0.781396591433136,0.853922552788429
"ENSG00000230074",366.967573494113,0.0440240621305443,0.159016410132903,0.276852320422462,0.78189350479767,0.854191016367571
"TYSND1",1157.44629868489,-0.0293426177922413,0.105977057821261,-0.276877075052697,0.781874496147102,0.854191016367571
"ZNF276",781.501481006284,-0.0322604202021151,0.116522813665231,-0.276859262039441,0.781888174437425,0.854191016367571
"ATP8B1-AS1",78.6339354272088,-0.0967373577307492,0.349229994785851,-0.277001858875464,0.781778678800955,0.854191016367571
"ASRGL1",863.956067001097,-0.0308631871485989,0.111597782285429,-0.276557351916379,0.782120016011398,0.854369836753073
"BBC3",3474.96142213507,-0.0301197594182248,0.109031915082196,-0.276247183180433,0.782358219665147,0.854511110241027
"MHENCR",497.464680145847,-0.0412879188211845,0.149471886493294,-0.276225314270298,0.782375015340174,0.854511110241027
"BOLA3",1069.88320612677,-0.0335689185668699,0.121670283201611,-0.275900718594081,0.782624321969873,0.854714757024438
"TSEN15",1007.03123916192,0.0303340691857296,0.110175291973128,0.275325516660561,0.783066162271029,0.855128622879926
"FAM111B",568.320467358851,0.097055669055908,0.353112634124062,0.274857537444578,0.783425691273879,0.855452543410429
"ST3GAL6-AS1",99.0036981859934,0.0761456703239952,0.277807070521164,0.27409550873254,0.784011225231462,0.856023175585922
"CTNNBL1",2907.21401135223,-0.0202486900153717,0.0739082642897473,-0.273970579744499,0.784107230884188,0.856059267244226
"TLK2P1",115.053330204045,-0.0865036470521976,0.31605473053212,-0.273698314550006,0.784316473111526,0.856218970686654
"TUBG2",742.278036368577,-0.0348586136254507,0.127501494157704,-0.273397687264235,0.78454753038888,0.856402461531416
"MGST2",870.353565130746,-0.0298022983207797,0.109135444493515,-0.273076253632254,0.784794600096111,0.856603400490169
"LINC01145",178.841617562681,-0.0576377013750264,0.211165741360575,-0.27295005810913,0.784891606115305,0.856640525807546
"VAMP2",894.977443731993,0.0308054614046959,0.112912845623856,0.272825126623036,0.784987643765441,0.856676588360985
"LETM2",268.735429932911,-0.0485727906525507,0.178265178884534,-0.272474921667188,0.785256871655536,0.856832881139664
"SLC25A41",59.5941211570696,-0.110528753751462,0.405632093078505,-0.272485228948763,0.785248947335262,0.856832881139664
"PRKAB1",1069.927105855,-0.035957323460321,0.132035346716378,-0.272331041304871,0.785367490348772,0.856884828406045
"C4orf36",88.1508747178703,-0.0917761645893217,0.337215372858809,-0.272158898959058,0.785499843231669,0.856906312413838
"SLC25A27",82.4391472831274,-0.0987558597135902,0.362884208252062,-0.272141519161929,0.785513206158607,0.856906312413838
"EFNA5",82.4188482306389,0.0950360537162015,0.34962060479974,0.271826237960538,0.785755629604101,0.857102013875525
"FOCAD",3973.93530963557,0.0204900564059017,0.0754196845719631,0.271680483976975,0.785867708590482,0.857155515649821
"ENSG00000290937",132.082083707044,-0.0683586378136178,0.252084407143581,-0.271173606444774,0.786257511689598,0.857409027028886
"LMO2",509.362190510303,0.0385408376315874,0.142141934507211,0.271143331242845,0.786280795869341,0.857409027028886
"ATP5PD",4807.81697276769,-0.0207891038288841,0.0766751296772259,-0.271132294348879,0.786289284217754,0.857409027028886
"LINC00342",76.0241393283841,-0.0878774942964298,0.324284195158949,-0.270989137331705,0.786399386936935,0.857456295044689
"H1-2",1823.56637683363,-0.0316659520634843,0.116906082014837,-0.270866592376824,0.786493640217623,0.857456295044689
"ERICH5",460.150575250896,0.0380750338551203,0.140586474028995,0.270829993554484,0.786521790160119,0.857456295044689
"NECTIN4",93.2660781975572,-0.0846718224616358,0.312887868973807,-0.270613951059649,0.786687964682559,0.857468069667771
"SLC35E3",650.334383037653,0.0316590903452408,0.117008860222515,0.270570025936795,0.786721751985056,0.857468069667771
"PDPR",2793.39425118233,0.0218115974839533,0.0806016567691443,0.27060979089332,0.786691164674564,0.857468069667771
"NR2F1",3001.96015448355,0.0236736328252238,0.0875796936382766,0.270309609930826,0.786922072803277,0.857617668540773
"MRPL33",2427.90581665281,-0.0288992053501611,0.107007433888072,-0.270067268227264,0.78710850292328,0.857752106038439
"LINC01694",128.952610468135,0.0689419350234756,0.255589134397953,0.269737346956748,0.787362326403874,0.857959958074221
"FOXD2",388.988793986428,0.0392292813708821,0.145490531111587,0.269634601449042,0.787441377823052,0.857977349332239
"SLC16A14",864.179787818242,-0.0308874546261499,0.114603647249922,-0.269515459301151,0.787533047403815,0.858008485150174
"TTC13",575.262174780506,0.0363925111104139,0.135186704530668,0.269201851149185,0.787774355828053,0.858133888569825
"TCF7L2",7231.73145597329,0.0194716585377619,0.072326960391792,0.269217155432563,0.78776257934575,0.858133888569825
"HNRNPA1P10",277.733787214157,-0.0512449580766028,0.190453016762097,-0.269068765346023,0.787876765974733,0.858141002869835
"DNAJC5",7883.10841394065,-0.0175769712974549,0.0653347710427448,-0.269029354766627,0.787907093303387,0.858141002869835
"SEPTIN1",85.0274811183788,0.0833963629625125,0.310095979356828,0.26893725979771,0.787977963710172,0.858149461719759
"PGBD2",264.875782810458,-0.0628174727777109,0.2336488171636,-0.268854229780783,0.788041859813481,0.858150324439745
"CYS1",410.292444626717,-0.0409606856581802,0.152407233416805,-0.268758147102902,0.788115802427955,0.85815342412957
"TXK",66.1538319704398,-0.0956490961049317,0.355987679808134,-0.268686534760089,0.788170914580361,0.85815342412957
"ALOX12P2",200.777391399111,0.055583506365713,0.206954656308301,0.268578186918926,0.788254300025664,0.858175504447122
"STK11IP",1238.18504172494,-0.0273595776488671,0.101961451221619,-0.268332564131511,0.788443342453411,0.858268439589802
"SDHAP4",381.042262289057,0.0452696668331799,0.168735234448115,0.268288167443179,0.788477513486539,0.858268439589802
"CUL4A",5202.77416557013,0.0209129485478815,0.0779690152296523,0.268221273364604,0.788529000973232,0.858268439589802
"UBP1",3410.10318885324,-0.0217368992116277,0.0811153096663122,-0.267975297154727,0.788718333547931,0.858405811758168
"RPL36AL",8300.0579454036,0.0202685764221883,0.0757890468660635,0.267434111660059,0.789134938254117,0.858790494983814
"CCT8P1",99.8587319256165,0.0801314513616224,0.2997861850697,0.26729534365632,0.789241771609993,0.858838029296975
"LINC02609",199.566785443539,-0.0571990722755126,0.214172605507254,-0.267069974425722,0.789415285116007,0.858847077855804
"ENSG00000289609",706.81655682358,-0.0334234509525826,0.125236063188841,-0.26688359647799,0.789558786823369,0.858847077855804
"RGP1",4140.39694177342,-0.0190484426422011,0.0713760561875041,-0.266874406623995,0.78956586273647,0.858847077855804
"PDCD7",2201.27232732707,-0.0234971723612939,0.0879913706538094,-0.26703950838248,0.789438741958825,0.858847077855804
"STAU1",8899.52813999806,-0.0176947443876056,0.0662787410785441,-0.266974660346012,0.789488671302918,0.858847077855804
"DPP3-DT",86.9089437051049,-0.0798094104607058,0.299425025873554,-0.266542217798485,0.789821649857472,0.859056595729966
"FOXD4",97.4005307896087,-0.0818822414715031,0.307912503882797,-0.265926977433403,0.790295447933599,0.859365728166401
"MORN3",73.39165972611,-0.0900345555022237,0.338380732297153,-0.266074710847185,0.790181670999478,0.859365728166401
"ATF7IP2",258.746257241208,-0.0565562437657626,0.212675570222709,-0.265927316929435,0.7902951864655,0.859365728166401
"FN1",1598.03011043466,-0.0234611376905629,0.0884356406790345,-0.265290526652168,0.790785661778904,0.859830032344393
"FSBP",186.565264725235,0.0649657188145629,0.245033687988767,0.265129743374475,0.790909515078244,0.859895946238331
